PrescriptorName,NormCost,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,Stringency
1C1_1C2_0C3_1C4_1C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.6016182032733416,1,1,0,1,1,0,0,2,0,0,0,0,6
1C1_1C2_0C3_1C4_1C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.5567605888689986,1,1,0,1,1,0,0,2,0,1,0,0,7
1C1_1C2_0C3_1C4_1C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.516910631587499,1,1,0,1,1,0,0,2,0,2,0,0,8
1C1_1C2_0C3_1C4_1C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.4814540336824755,1,1,0,1,1,0,0,2,0,3,0,0,9
1C1_1C2_0C3_1C4_1C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.5725276775117215,1,1,0,1,1,0,0,3,0,0,0,0,7
1C1_1C2_0C3_1C4_1C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.5303743101208563,1,1,0,1,1,0,0,3,0,1,0,0,8
1C1_1C2_0C3_1C4_1C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.4929234200566807,1,1,0,1,1,0,0,3,0,2,0,0,9
1C1_1C2_0C3_1C4_1C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.4595941778481677,1,1,0,1,1,0,0,3,0,3,0,0,10
1C1_1C2_0C3_1C4_1C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.5463804522295965,1,1,0,1,1,0,0,4,0,0,0,0,8
1C1_1C2_0C3_1C4_1C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.5066750092116973,1,1,0,1,1,0,0,4,0,1,0,0,9
1C1_1C2_0C3_1C4_1C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.4713764198697094,1,1,0,1,1,0,0,4,0,2,0,0,10
1C1_1C2_0C3_1C4_1C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.43995095999556527,1,1,0,1,1,0,0,4,0,3,0,0,11
1C1_1C2_0C3_1C4_2C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.6224269374990755,1,1,0,1,2,0,0,0,0,0,0,0,5
1C1_1C2_0C3_1C4_2C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.5754889415956458,1,1,0,1,2,0,0,0,0,1,0,0,6
1C1_1C2_0C3_1C4_2C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.5338008290280069,1,1,0,1,2,0,0,0,0,2,0,0,7
1C1_1C2_0C3_1C4_2C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.49671335210477946,1,1,0,1,2,0,0,0,0,3,0,0,8
1C1_1C2_0C3_1C4_2C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.5900349840344155,1,1,0,1,2,0,0,1,0,0,0,0,6
1C1_1C2_0C3_1C4_2C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.5461116495045664,1,1,0,1,2,0,0,1,0,1,0,0,7
1C1_1C2_0C3_1C4_2C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.5070874957286593,1,1,0,1,2,0,0,1,0,2,0,0,8
1C1_1C2_0C3_1C4_2C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.47235995621476123,1,1,0,1,2,0,0,1,0,3,0,0,9
1C1_1C2_0C3_1C4_2C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.5610194116362996,1,1,0,1,2,0,0,2,0,0,0,0,7
1C1_1C2_0C3_1C4_2C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.519796830205215,1,1,0,1,2,0,0,2,0,1,0,0,8
1C1_1C2_0C3_1C4_2C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.48315993684690967,1,1,0,1,2,0,0,2,0,2,0,0,9
1C1_1C2_0C3_1C4_2C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.450553479443044,1,1,0,1,2,0,0,2,0,3,0,0,10
1C1_1C2_0C3_1C4_2C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.5349614787579764,1,1,0,1,2,0,0,3,0,0,0,0,8
1C1_1C2_0C3_1C4_2C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.4961658632902293,1,1,0,1,2,0,0,3,0,1,0,0,9
1C1_1C2_0C3_1C4_2C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.4616731824108207,1,1,0,1,2,0,0,3,0,2,0,0,10
1C1_1C2_0C3_1C4_2C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.43095866476410843,1,1,0,1,2,0,0,3,0,3,0,0,11
1C1_1C2_0C3_1C4_2C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.5114888797873034,1,1,0,1,2,0,0,4,0,0,0,0,9
1C1_1C2_0C3_1C4_2C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.4748781139346598,1,1,0,1,2,0,0,4,0,1,0,0,10
1C1_1C2_0C3_1C4_2C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.44231898554252863,1,1,0,1,2,0,0,4,0,2,0,0,11
1C1_1C2_0C3_1C4_2C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.4133158345439419,1,1,0,1,2,0,0,4,0,3,0,0,12
1C1_1C2_0C3_2C4_0C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.6908858516543579,1,1,0,2,0,0,0,0,0,0,0,0,4
1C1_1C2_0C3_2C4_0C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.637895827388629,1,1,0,2,0,0,0,0,0,1,0,0,5
1C1_1C2_0C3_2C4_0C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.5908488773526109,1,1,0,2,0,0,0,0,0,2,0,0,6
1C1_1C2_0C3_2C4_0C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.5490140547940072,1,1,0,2,0,0,0,0,0,3,0,0,7
1C1_1C2_0C3_2C4_0C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.6527138897194592,1,1,0,2,0,0,0,1,0,0,0,0,5
1C1_1C2_0C3_2C4_0C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.6032832296136755,1,1,0,2,0,0,0,1,0,1,0,0,6
1C1_1C2_0C3_2C4_0C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.5593783869943738,1,1,0,2,0,0,0,1,0,2,0,0,7
1C1_1C2_0C3_2C4_0C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.5203254951380867,1,1,0,2,0,0,0,1,0,3,0,0,8
1C1_1C2_0C3_2C4_0C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.6186245365941865,1,1,0,2,0,0,0,2,0,0,0,0,6
1C1_1C2_0C3_2C4_0C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.5723692574374407,1,1,0,2,0,0,0,2,0,1,0,0,7
